StockCode,week,units,revenue,orders
21851,2010-09-13,1,4.21,1
21851,2010-09-20,4,18.32,3
21851,2010-09-27,1,4.21,1
21851,2010-10-04,26,39.9,2
21851,2010-10-11,1,4.21,1
21851,2010-10-18,28,75.38,3
21851,2010-10-25,49,64.21,3
21851,2010-11-01,1,4.95,1
21851,2010-11-08,3,14.11,2
21851,2010-11-15,2,9.16,2
21851,2010-11-22,7,30.21,4
21851,2010-11-29,7,30.209999999999997,4
21851,2010-12-06,12,53.480000000000004,7
21851,2010-12-13,8,35.16,5
21851,2011-01-17,55,89.64999999999999,11
21851,2011-02-07,2,8.26,2
21851,2011-02-21,1,4.13,1
21851,2011-03-07,1,4.13,1
21851,2011-03-14,2,8.26,2
21851,2011-03-21,1,4.13,1
21851,2011-03-28,4,18.98,2
21851,2011-04-04,3,13.21,3
21851,2011-05-16,1,4.13,1
21851,2011-06-20,2,9.9,1
21851,2011-06-27,5,12.3,2
21851,2011-07-04,6,17.25,4
21851,2011-07-11,7,17.22,1
21851,2011-07-18,9,22.14,3
21851,2011-08-15,1,4.95,1
21851,2011-09-05,3,14.850000000000001,1
21851,2011-09-19,2,16.58,2
21851,2011-10-10,4,19.8,2
21851,2011-10-17,1,8.29,1
21851,2011-11-07,1,8.29,1
21851,2011-11-14,3,21.529999999999998,3
21851,2011-11-28,1,8.29,1
21851,2011-12-05,1,8.29,1
21852,2009-11-30,1,6.95,1
21852,2009-12-14,1,6.95,1
21853,2009-11-30,1,5.17,1
21853,2009-12-07,1,5.17,1
21853,2010-04-19,1,5.06,1
21854,2009-11-30,1,5.17,1
21857,2010-01-11,1,5.17,1
21857,2010-01-18,1,5.06,1
21858,2009-12-07,1,5.17,1
21858,2010-03-08,1,5.06,1
21860,2009-11-30,1,5.17,1
21864,2009-11-30,197,349.21999999999997,13
21864,2009-12-07,54,126.60000000000001,11
21864,2009-12-14,25,51.980000000000004,8
21864,2009-12-21,3,12.899999999999999,3
21864,2010-01-04,4,8.4,2
21864,2010-01-11,8,27.53,5
21864,2010-01-18,3,8.41,3
21864,2010-01-25,17,35.7,4
21864,2010-02-01,11,23.1,4
21864,2010-02-08,7,14.700000000000001,2
21864,2010-02-15,22,50.42,6
21864,2010-02-22,11,23.1,4
21864,2010-03-01,26,49.68000000000001,3
21864,2010-03-08,10,21.0,3
21864,2010-03-15,10,23.11,3
21864,2010-03-22,16,35.71,5
21864,2010-03-29,36,101.25000000000001,5
21864,2010-04-05,18,39.910000000000004,4
21864,2010-04-12,25,52.5,7
21864,2010-04-19,29,63.010000000000005,6
21864,2010-04-26,29,63.010000000000005,8
21864,2010-05-03,21,44.10000000000001,4
21864,2010-05-10,9,23.12,6
21864,2010-05-17,11,25.21,3
21864,2010-05-24,21,44.1,5
21864,2010-05-31,12,25.200000000000003,3
21864,2010-06-07,38,90.35000000000001,10
21864,2010-06-14,4,16.84,2
21864,2010-06-21,38,84.02000000000001,4
21864,2010-06-28,16,33.6,4
21864,2010-07-05,19,48.34,7
21864,2010-07-12,20,42.00000000000001,2
21864,2010-07-19,10,31.55,7
21864,2010-07-26,8,16.8,3
21864,2010-08-02,6,12.600000000000001,1
21864,2010-08-09,9,21.01,3
21864,2010-08-16,29,60.900000000000006,2
21864,2010-08-23,8,16.8,3
21864,2010-08-30,10,42.1,2
21864,2010-09-13,3,6.300000000000001,2
21864,2010-09-20,19,52.56,5
21864,2010-09-27,18,50.46,2
21864,2010-10-04,4,16.84,1
21864,2010-10-11,6,18.93,3
21864,2010-10-18,23,60.96000000000001,6
21864,2010-10-25,6,12.6,2
21864,2010-11-01,1,2.1,1
21864,2010-11-08,28,90.45,9
21864,2010-11-15,15,56.82,5
21864,2010-11-22,49,140.88,9
21864,2010-11-29,95,214.29,6
21864,2010-12-06,32,115.73,9
21864,2010-12-13,16,63.14,3
21864,2010-12-20,68,198.01999999999998,4
21864,2011-01-03,3,10.52,3
21864,2011-01-10,6,24.86,2
21864,2011-01-17,25,64.68,6
21864,2011-01-24,9,31.080000000000002,3
21864,2011-01-31,74,160.94,8
21864,2011-02-07,22,50.260000000000005,4
21864,2011-02-14,1,4.13,1
21864,2011-02-21,12,37.38,5
21864,2011-03-07,8,20.86,2
21864,2011-03-14,1,2.1,1
21864,2011-03-28,25,54.53,4
21864,2011-04-04,12,27.230000000000004,4
21864,2011-04-11,2,6.23,2
21864,2011-04-18,2,8.26,2
21864,2011-04-25,12,22.740000000000002,3
21864,2011-05-02,37,79.73,6
21864,2011-05-09,9,22.96,5
21864,2011-05-16,33,63.52,5
21864,2011-05-23,3,8.33,3
21864,2011-05-30,3,12.39,3
21864,2011-06-06,28,62.86000000000001,6
21864,2011-06-13,6,18.689999999999998,5
21864,2011-06-20,7,18.76,4
21864,2011-06-27,16,43.43,6
21864,2011-07-04,8,15.54,5
21864,2011-07-11,6,9.78,4
21864,2011-07-18,23,50.480000000000004,8
21864,2011-07-25,19,38.96,3
21864,2011-08-01,1,2.1,1
21864,2011-08-08,20,60.27,3
21864,2011-08-15,5,10.5,3
21864,2011-08-22,2,4.2,2
21864,2011-09-05,4,10.43,3
21864,2011-09-19,3,12.39,2
21864,2011-09-26,6,12.600000000000001,2
21864,2011-10-03,4,12.46,3
21864,2011-10-10,74,157.43,3
21864,2011-10-17,2,4.2,1
21864,2011-10-24,4,12.46,2
21864,2011-10-31,2,8.26,2
21864,2011-11-07,8,20.86,3
21864,2011-11-14,10,31.15,6
21864,2011-11-21,4,12.459999999999999,4
21864,2011-11-28,52,95.61,4
21864,2011-12-05,12,43.47,7
21865,2009-11-30,34,84.60000000000001,12
21865,2009-12-07,41,108.10000000000001,8
21865,2009-12-14,22,55.0,10
21865,2009-12-21,1,4.3,1
21865,2010-01-04,1,2.1,1
21865,2010-01-11,11,31.72,5
21865,2010-01-18,1,4.21,1
21865,2010-01-25,7,14.700000000000001,2
21865,2010-02-01,4,8.4,3
21865,2010-02-08,5,12.610000000000001,3
21865,2010-02-15,22,50.42,7
21865,2010-02-22,7,16.81,4
21865,2010-03-01,10,21.0,3
21865,2010-03-08,11,25.21,4
21865,2010-03-15,3,8.41,2
21865,2010-03-22,12,31.53,4
21865,2010-03-29,7,33.910000000000004,2
21865,2010-04-05,3,10.52,3
21865,2010-04-12,23,48.300000000000004,6
21865,2010-04-19,8,16.8,4
21865,2010-04-26,44,98.73,10
21865,2010-05-03,19,42.010000000000005,4
21865,2010-05-10,15,33.61,6
21865,2010-05-17,45,94.50000000000001,4
21865,2010-05-24,11,23.1,3
21865,2010-05-31,7,16.810000000000002,4
21865,2010-06-07,20,42.0,6
21865,2010-06-14,1,4.21,1
21865,2010-06-21,1,4.21,1
21865,2010-06-28,28,58.80000000000001,5
21865,2010-07-05,19,42.010000000000005,4
21865,2010-07-12,3,6.300000000000001,2
21865,2010-07-19,4,8.4,1
21865,2010-07-26,1,4.21,1
21865,2010-08-02,14,46.28,2
21865,2010-08-09,3,6.300000000000001,1
21865,2010-08-16,35,73.5,3
21865,2010-08-23,1,2.1,1
21865,2010-08-30,1,4.21,1
21865,2010-09-06,8,16.8,3
21865,2010-09-13,8,16.8,3
21865,2010-09-20,7,16.810000000000002,2
21865,2010-10-04,6,12.600000000000001,1
21865,2010-10-11,13,29.41,6
21865,2010-10-18,3,6.300000000000001,3
21865,2010-10-25,2,4.2,2
21865,2010-11-01,5,10.5,2
21865,2010-11-08,19,39.9,7
21865,2010-11-15,9,23.12,6
21865,2010-11-22,39,86.12,9
21865,2010-11-29,6,16.82,4
21865,2010-12-06,13,33.63,8
21865,2010-12-13,6,16.82,5
21865,2010-12-20,9,25.23,3
21865,2011-01-17,7,14.7,3
21865,2011-01-24,4,8.4,2
21865,2011-01-31,3,6.300000000000001,1
21865,2011-02-07,13,27.300000000000004,3
21865,2011-02-14,10,21.0,1
21865,2011-02-21,7,16.73,2
21865,2011-02-28,7,16.73,2
21865,2011-03-07,1,4.13,1
21865,2011-03-28,12,25.200000000000003,2
21865,2011-04-04,9,22.96,3
21865,2011-04-11,5,10.5,2
21865,2011-04-18,1,4.13,1
21865,2011-04-25,10,18.54,2
21865,2011-05-02,27,56.7,5
21865,2011-05-09,6,12.600000000000001,2
21865,2011-05-16,3,8.33,2
21865,2011-05-23,3,8.33,2
21865,2011-05-30,6,10.14,1
21865,2011-06-06,6,12.600000000000001,1
21865,2011-06-13,19,41.93000000000001,5
21865,2011-06-20,5,14.56,4
21865,2011-06-27,2,6.23,2
21865,2011-07-04,1,0.83,1
21865,2011-07-11,10,8.299999999999999,4
21865,2011-07-18,3,5.79,3
21865,2011-07-25,13,24.76,4
21865,2011-08-01,1,2.1,1
21865,2011-08-08,10,23.03,3
21865,2011-08-29,1,4.13,1
21865,2011-09-12,3,12.39,1
21865,2011-09-26,2,4.2,1
21865,2011-10-03,1,4.13,1
21865,2011-10-17,2,4.2,2
21865,2011-10-24,2,6.23,2
21865,2011-11-07,6,12.6,2
21865,2011-11-14,6,12.6,5
21865,2011-11-21,10,25.060000000000002,4
21865,2011-11-28,5,20.65,3
21865,2011-12-05,2,4.2,1
21866,2009-11-30,30,42.78,9
21866,2009-12-07,65,93.13,12
21866,2009-12-14,35,47.71,8
21866,2009-12-21,1,2.57,1
21866,2010-01-04,5,6.25,1
21866,2010-01-11,5,10.149999999999999,3
21866,2010-01-18,10,13.76,4
21866,2010-01-25,10,12.5,3
21866,2010-02-01,2,2.5,1
21866,2010-02-08,17,21.25,3
21866,2010-02-15,21,28.77,5
21866,2010-02-22,12,15.0,1
21866,2010-03-01,39,48.75,6
21866,2010-03-08,17,23.77,5
21866,2010-03-15,18,22.5,2
21866,2010-03-22,41,51.25,5
21866,2010-03-29,52,90.44,5
21866,2010-04-05,19,25.009999999999998,4
21866,2010-04-12,17,21.25,5
21866,2010-04-19,46,60.26,7
21866,2010-04-26,70,88.76,11
21866,2010-05-03,65,82.51,8
21866,2010-05-10,38,47.5,7
21866,2010-05-17,9,12.51,5
21866,2010-05-24,10,12.5,3
21866,2010-05-31,50,71.32,11
21866,2010-06-07,30,42.54,9
21866,2010-06-14,6,11.28,3
21866,2010-06-21,41,52.51,4
21866,2010-06-28,26,32.5,3
21866,2010-07-05,48,71.34,9
21866,2010-07-12,29,33.97,4
21866,2010-07-19,5,7.51,2
21866,2010-07-26,2,2.5,2
21866,2010-08-02,20,35.08,4
21866,2010-08-09,78,207.22,6
21866,2010-08-16,5,6.25,3
21866,2010-08-23,14,17.5,3
21866,2010-08-30,20,60.87,3
21866,2010-09-06,27,33.75,2
21866,2010-09-13,7,11.27,4
21866,2010-09-20,22,68.85,4
21866,2010-09-27,10,23.05,3
21866,2010-10-04,21,37.21,4
21866,2010-10-11,36,77.91,6
21866,2010-10-18,20,42.29,7
21866,2010-10-25,36,114.63,3
21866,2010-11-01,7,10.01,5
21866,2010-11-08,53,102.53,9
21866,2010-11-15,126,183.64,10
21866,2010-11-22,33,56.019999999999996,10
21866,2010-11-29,19,50.33,6
21866,2010-12-06,47,81.11,12
21866,2010-12-13,14,40.71,2
21866,2010-12-20,9,29.39,3
21866,2011-01-03,6,17.2,3
21866,2011-01-10,11,28.169999999999998,4
21866,2011-01-17,9,11.25,2
21866,2011-01-24,4,9.08,2
21866,2011-01-31,20,33.16,5
21866,2011-02-07,14,31.78,4
21866,2011-02-14,24,54.480000000000004,2
21866,2011-02-21,35,64.15,5
21866,2011-03-07,7,23.03,2
21866,2011-03-14,56,96.9,8
21866,2011-03-21,42,54.54,5
21866,2011-03-28,14,21.58,3
21866,2011-04-04,10,17.34,4
21866,2011-04-11,7,16.91,4
21866,2011-04-25,32,39.76,6
21866,2011-05-02,16,23.63,4
21866,2011-05-09,23,56.480000000000004,11
21866,2011-05-16,6,12.79,4
21866,2011-05-23,5,14.41,2
21866,2011-05-30,36,62.43,5
21866,2011-06-06,22,47.07,7
21866,2011-06-13,2,3.71,2
21866,2011-06-20,5,9.5,3
21866,2011-06-27,9,23.490000000000002,4
21866,2011-07-04,5,4.1499999999999995,2
21866,2011-07-11,7,5.81,3
21866,2011-07-18,24,28.32,7
21866,2011-07-25,15,20.33,3
21866,2011-08-01,4,5.0,2
21866,2011-08-08,11,13.75,2
21866,2011-08-15,4,5.0,2
21866,2011-09-05,4,6.21,3
21866,2011-09-12,6,9.92,4
21866,2011-09-26,38,49.92,5
21866,2011-10-03,1,2.46,1
21866,2011-10-10,14,18.71,3
21866,2011-10-17,6,7.5,2
21866,2011-10-24,22,27.5,5
21866,2011-10-31,4,8.629999999999999,2
21866,2011-11-07,15,19.96,4
21866,2011-11-14,6,8.71,5
21866,2011-11-21,14,17.5,4
21866,2011-11-28,42,57.339999999999996,6
21866,2011-12-05,12,23.47,7
21867,2009-11-30,34,46.46,8
21867,2009-12-07,16,31.88,5
21867,2009-12-14,26,33.82,8
21867,2010-01-11,4,7.64,2
21867,2010-01-18,1,2.51,1
21867,2010-01-25,13,16.25,2
21867,2010-02-01,13,13.97,2
21867,2010-02-08,5,7.51,3
21867,2010-02-15,23,37.57,8
21867,2010-02-22,16,25.04,4
21867,2010-03-01,11,13.75,5
21867,2010-03-08,39,52.53,4
21867,2010-03-15,13,17.509999999999998,2
21867,2010-03-22,15,20.009999999999998,3
21867,2010-03-29,12,33.2,3
21867,2010-04-05,1,1.25,1
21867,2010-04-12,17,21.25,5
21867,2010-04-19,3,5.01,2
21867,2010-04-26,60,77.52,9
21867,2010-05-03,29,36.25,2
21867,2010-05-10,15,18.75,4
21867,2010-05-17,44,55.0,3
21867,2010-05-24,6,11.28,2
21867,2010-05-31,27,36.269999999999996,7
21867,2010-06-07,16,20.0,6
21867,2010-06-21,4,5.0,1
21867,2010-06-28,30,42.54,6
21867,2010-07-05,12,15.0,1
21867,2010-07-12,15,16.47,3
21867,2010-07-19,1,1.25,1
21867,2010-07-26,13,16.25,2
21867,2010-08-02,14,27.58,2
21867,2010-08-09,12,15.0,1
21867,2010-08-16,3,3.75,1
21867,2010-08-23,1,1.25,1
21867,2010-09-06,7,8.75,2
21867,2010-09-13,8,10.0,3
21867,2010-09-20,13,17.509999999999998,2
21867,2010-09-27,2,2.5,1
21867,2010-10-04,14,17.5,2
21867,2010-10-11,8,10.0,6
21867,2010-10-18,4,7.52,2
21867,2010-10-25,4,5.0,3
21867,2010-11-01,8,10.0,4
21867,2010-11-08,35,43.75,8
21867,2010-11-15,117,147.51,7
21867,2010-11-22,20,26.259999999999998,5
21867,2010-11-29,6,7.5,5
21867,2010-12-06,32,43.78,11
21867,2010-12-13,5,6.25,3
21867,2011-01-17,7,8.75,2
21867,2011-01-24,2,2.5,1
21867,2011-01-31,10,12.5,3
21867,2011-02-07,7,8.75,2
21867,2011-02-14,15,18.75,2
21867,2011-02-21,13,17.46,2
21867,2011-02-28,12,15.0,1
21867,2011-03-07,2,2.5,1
21867,2011-03-14,4,8.629999999999999,3
21867,2011-03-21,4,5.0,1
21867,2011-03-28,15,22.38,2
21867,2011-04-04,9,13.67,3
21867,2011-04-11,6,7.5,3
21867,2011-04-18,1,2.46,1
21867,2011-04-25,23,28.89,5
21867,2011-05-02,1,1.25,1
21867,2011-05-09,6,8.71,2
21867,2011-05-23,4,6.21,3
21867,2011-06-06,26,34.92,4
21867,2011-06-13,6,7.5,2
21867,2011-06-20,5,11.09,4
21867,2011-06-27,2,4.92,2
21867,2011-07-04,8,8.27,5
21867,2011-07-11,26,21.58,3
21867,2011-07-18,8,9.16,3
21867,2011-07-25,10,15.29,4
21867,2011-08-01,1,1.25,1
21867,2011-08-08,4,6.21,2
21867,2011-08-15,4,5.0,1
21867,2011-08-29,2,4.92,1
21867,2011-09-05,1,2.46,1
21867,2011-09-12,4,7.42,2
21867,2011-10-03,1,2.46,1
21867,2011-10-10,1,1.25,1
21867,2011-10-17,3,3.75,2
21867,2011-10-24,14,17.5,3
21867,2011-10-31,1,2.46,1
21867,2011-11-07,23,31.17,7
21867,2011-11-14,2,3.71,2
21867,2011-11-21,6,11.129999999999999,6
21867,2011-11-28,5,12.3,3
21867,2011-12-05,9,16.09,5
21868,2009-11-30,269,330.99,30
21868,2009-12-07,265,305.97,19
21868,2009-12-14,167,239.27,25
21868,2009-12-21,18,35.58,3
21868,2010-01-04,24,30.0,2
21868,2010-01-11,29,38.43,6
21868,2010-01-18,49,71.8,9
21868,2010-01-25,82,102.5,9
21868,2010-02-01,46,61.72,7
21868,2010-02-08,84,109.22,10
21868,2010-02-15,243,276.39,13
21868,2010-02-22,323,362.71000000000004,12
21868,2010-03-01,119,150.86,15
21868,2010-03-08,79,100.86,9
21868,2010-03-15,196,243.98000000000002,18
21868,2010-03-22,87,108.75,12
21868,2010-03-29,117,147.85,13
21868,2010-04-05,199,237.18,14
21868,2010-04-12,154,192.5,15
21868,2010-04-19,65,83.36,9
21868,2010-04-26,104,132.11,13
21868,2010-05-03,181,234.69,22
21868,2010-05-10,187,215.34,10
21868,2010-05-17,62,77.5,8
21868,2010-05-24,113,143.36,9
21868,2010-05-31,39,50.86,6
21868,2010-06-07,582,549.98,17
21868,2010-06-14,84,107.11,11
21868,2010-06-21,104,136.32999999999998,12
21868,2010-06-28,73,91.25,5
21868,2010-07-05,181,214.68,10
21868,2010-07-12,529,473.18,11
21868,2010-07-19,124,163.44,8
21868,2010-07-26,119,148.75,10
21868,2010-08-02,56,74.22,8
21868,2010-08-09,63,80.86,6
21868,2010-08-16,60,79.22,6
21868,2010-08-23,68,85.0,6
21868,2010-08-30,70,91.72,7
21868,2010-09-06,5,10.469999999999999,4
21868,2010-09-13,136,156.32,10
21868,2010-09-20,85,108.36,8
21868,2010-09-27,95,120.86,9
21868,2010-10-04,88,118.44,9
21868,2010-10-11,124,155.0,12
21868,2010-10-18,73,97.58,13
21868,2010-10-25,158,185.93,12
21868,2010-11-01,52,75.55,8
21868,2010-11-08,151,203.51,25
21868,2010-11-15,150,195.94,19
21868,2010-11-22,50,66.72,8
21868,2010-11-29,58,89.38,12
21868,2010-12-06,152,203.74,18
21868,2010-12-13,116,149.22,14
21868,2010-12-20,17,31.8,5
21868,2011-01-03,54,67.5,8
21868,2011-01-10,69,90.4,8
21868,2011-01-17,65,91.45,7
21868,2011-01-24,48,64.08,8
21868,2011-01-31,9,11.25,3
21868,2011-02-07,107,122.11,7
21868,2011-02-14,143,169.15,8
21868,2011-02-21,64,80.0,6
21868,2011-02-28,18,22.5,4
21868,2011-03-07,69,88.28999999999999,8
21868,2011-03-14,97,107.57000000000001,4
21868,2011-03-21,40,52.04,6
21868,2011-03-28,71,94.87,9
21868,2011-04-04,47,62.83,7
21868,2011-04-11,38,47.5,3
21868,2011-04-18,89,115.33,11
21868,2011-04-25,43,53.75,8
21868,2011-05-02,83,105.78999999999999,12
21868,2011-05-09,69,90.33,11
21868,2011-05-16,74,96.58,6
21868,2011-05-23,31,38.75,4
21868,2011-05-30,125,146.65,12
21868,2011-06-06,61,88.49,15
21868,2011-06-13,150,187.5,12
21868,2011-06-20,8,10.0,2
21868,2011-06-27,16,24.08,4
21868,2011-07-04,106,132.5,9
21868,2011-07-11,125,144.61,8
21868,2011-07-18,97,121.25,7
21868,2011-08-08,2,6.58,1
21868,2011-09-05,1,3.29,1
21868,2011-09-19,3,9.870000000000001,2
21868,2011-09-26,5,16.45,4
21868,2011-10-31,4,13.16,3
21868,2011-11-07,3,9.870000000000001,3
21868,2011-11-14,30,54.419999999999995,8
21868,2011-11-21,52,92.35999999999999,9
21868,2011-11-28,52,97.27999999999999,10
21868,2011-12-05,3,9.870000000000001,2
21869,2009-11-30,126,136.98000000000002,13
21869,2009-12-07,129,147.47,12
21869,2009-12-14,36,45.0,3
21869,2009-12-21,1,3.43,1
21869,2010-01-04,8,10.0,2
21869,2010-01-11,99,112.25000000000001,6
21869,2010-01-18,13,16.25,2
21869,2010-01-25,12,15.0,1
21869,2010-02-01,38,47.5,4
21869,2010-02-08,50,62.5,4
21869,2010-02-15,31,38.75,4
21869,2010-02-22,287,317.71000000000004,9
21869,2010-03-01,37,48.36,6
21869,2010-03-08,18,22.5,2
21869,2010-03-15,136,156.32,9
21869,2010-03-22,21,26.25,6
21869,2010-03-29,48,53.160000000000004,7
21869,2010-04-05,139,160.07,10
21869,2010-04-12,34,42.5,6
21869,2010-04-19,2,6.72,2
21869,2010-05-03,1,3.36,1
21869,2010-05-17,1,1.25,1
21870,2009-11-30,67,101.19,14
21870,2009-12-07,152,189.4,14
21870,2009-12-14,65,96.51,12
21870,2009-12-21,124,141.02,6
21870,2010-01-04,32,40.0,5
21870,2010-01-11,14,19.61,3
21870,2010-01-18,78,99.61,10
21870,2010-01-25,67,83.75,9
21870,2010-02-01,115,125.34,3
21870,2010-02-08,49,61.25,6
21870,2010-02-15,67,83.75,9
21870,2010-02-22,123,142.18,7
21870,2010-03-01,149,167.84,9
21870,2010-03-08,50,64.61,7
21870,2010-03-15,172,200.64,9
21870,2010-03-22,57,71.25,5
21870,2010-03-29,32,40.0,3
21870,2010-04-05,103,115.07000000000001,5
21870,2010-04-12,108,121.32000000000001,5
21870,2010-04-19,42,60.94,7
21870,2010-04-26,78,101.72,9
21870,2010-05-03,109,133.97,14
21870,2010-05-10,44,55.0,6
21870,2010-05-17,74,96.72,8
21870,2010-05-24,101,128.36,12
21870,2010-05-31,22,29.61,4
21870,2010-06-07,73,91.25,12
21870,2010-06-14,129,151.79000000000002,9
21870,2010-06-21,31,38.75,4
21870,2010-06-28,90,110.22,8
21870,2010-07-05,88,114.22,8
21870,2010-07-12,64,80.0,6
21870,2010-07-19,50,64.61,7
21870,2010-07-26,40,50.0,6
21870,2010-08-02,88,110.0,10
21870,2010-08-09,83,107.97,9
21870,2010-08-16,249,276.54,7
21870,2010-08-23,68,87.11,8
21870,2010-08-30,63,78.75,6
21870,2010-09-06,44,55.0,6
21870,2010-09-13,13,16.25,2
21870,2010-09-20,223,245.52,23
21870,2010-09-27,49,61.25,7
21870,2010-10-04,109,136.25,11
21870,2010-10-11,61,84.69,9
21870,2010-10-18,85,106.25,10
21870,2010-10-25,93,118.36,9
21870,2010-11-01,153,197.57999999999998,16
21870,2010-11-08,139,186.41,18
21870,2010-11-15,272,327.92,19
21870,2010-11-22,164,223.99,26
21870,2010-11-29,131,178.51999999999998,19
21870,2010-12-06,271,336.71000000000004,22
21870,2010-12-13,108,141.33,10
21870,2010-12-20,35,52.19,5
21870,2011-01-03,82,106.72,12
21870,2011-01-10,45,60.4,7
21870,2011-01-17,22,27.5,3
21870,2011-01-24,23,30.79,7
21870,2011-01-31,15,20.79,4
21870,2011-02-07,20,25.0,3
21870,2011-02-14,53,66.25,7
21870,2011-02-21,31,40.79,4
21870,2011-02-28,41,53.29,7
21870,2011-03-07,38,47.5,5
21870,2011-03-14,24,30.0,3
21870,2011-03-21,29,36.25,5
21870,2011-03-28,49,61.25,4
21870,2011-04-04,67,85.78999999999999,7
21870,2011-04-11,90,112.5,8
21870,2011-04-18,78,97.5,6
21870,2011-04-25,36,45.0,1
21870,2011-05-02,84,105.0,8
21870,2011-05-09,66,127.38,8
21870,2011-05-16,41,51.25,5
21870,2011-06-06,4,11.120000000000001,2
21870,2011-08-22,2,6.58,1
21871,2009-11-30,242,310.62,20
21871,2009-12-07,135,212.35,21
21871,2009-12-14,258,363.92,28
21871,2009-12-21,89,108.47000000000001,6
21871,2010-01-04,96,120.0,8
21871,2010-01-11,46,68.12,11
21871,2010-01-18,89,119.69,12
21871,2010-01-25,78,103.83,10
21871,2010-02-01,128,146.32,7
21871,2010-02-08,58,76.72,8
21871,2010-02-15,80,104.22,9
21871,2010-02-22,599,545.1800000000001,9
21871,2010-03-01,133,152.57,7
21871,2010-03-08,70,87.5,6
21871,2010-03-15,67,83.58,7
21871,2010-03-22,103,128.75,9
21871,2010-03-29,422,449.82,11
21871,2010-04-05,49,61.25,6
21871,2010-04-12,123,153.75,12
21871,2010-04-19,625,581.76,14
21871,2010-04-26,134,169.61,12
21871,2010-05-03,69,83.97,9
21871,2010-05-10,608,546.8299999999999,6
21871,2010-05-17,11,13.75,3
21871,2010-05-24,6,7.5,1
21871,2010-05-31,11,13.75,4
21871,2010-07-12,2,2.5,1
21871,2010-08-09,50,66.72,4
21871,2010-08-16,276,308.18,8
21871,2010-08-23,174,214.37,11
21871,2010-08-30,66,86.72,9
21871,2010-09-06,29,42.58,6
21871,2010-09-13,233,270.22,12
21871,2010-09-20,68,89.22,7
21871,2010-09-27,54,69.61,6
21871,2010-10-04,64,84.22,5
21871,2010-10-11,71,95.08,12
21871,2010-10-18,63,80.86,8
21871,2010-10-25,98,128.82999999999998,13
21871,2010-11-01,111,142.97,14
21871,2010-11-08,104,140.55,15
21871,2010-11-15,187,230.11,14
21871,2010-11-22,72,119.53999999999999,16
21871,2010-11-29,135,173.89000000000001,25
21871,2010-12-06,76,139.31,13
21871,2010-12-13,99,134.3,11
21871,2010-12-20,43,53.75,4
21871,2011-01-03,28,35.0,3
21871,2011-01-10,30,37.5,3
21871,2011-01-17,35,51.910000000000004,5
21871,2011-01-31,34,46.58,6
21871,2011-02-07,37,48.29,4
21871,2011-02-14,172,190.25,5
21871,2011-02-21,39,50.79,5
21871,2011-02-28,31,48.95,7
21871,2011-03-07,20,29.08,4
21871,2011-03-14,61,88.49,6
21871,2011-03-21,44,59.08,6
21871,2011-03-28,13,18.29,2
21871,2011-04-04,90,114.53999999999999,11
21871,2011-04-11,187,215.03,11
21871,2011-04-18,23,36.91,7
21871,2011-04-25,39,50.79,6
21871,2011-05-02,34,42.5,4
21871,2011-05-09,46,63.62,8
21871,2011-05-16,213,238.89000000000001,9
21871,2011-05-23,30,37.5,3
21871,2011-05-30,81,89.61000000000001,4
21871,2011-06-06,48,64.08,7
21871,2011-06-13,20,25.0,5
21871,2011-06-20,57,71.25,4
21871,2011-06-27,669,715.1700000000001,6
21871,2011-07-04,32,48.16,6
21871,2011-07-11,25,35.33,6
21871,2011-07-18,157,170.93,3
21871,2011-07-25,37,48.29,4
21871,2011-08-01,66,82.5,9
21871,2011-08-08,22,35.66,4
21871,2011-08-15,836,888.44,2
21871,2011-08-22,46,57.5,6
21871,2011-08-29,57,79.77,8
21871,2011-09-05,566,630.22,8
